file_id,comment_id,comment_date,anonymized_nickname,document_paragraph_text,document_selected_text,document_selected_sentences,comment_full_text,comment_sentence_text,is_sentence,num_sentence,total_sentences,grammar_checked,grammatical_errors,has_replies,is_reply,num_reply,num_replies,is_resolved,language_name,num_hyperlinks,num_images,spelling_checked,spelling_errors,tracked_changes,next_action,level_0,level_1,level_2,level_3,level_4,date_column,time_column,gemini_responses
6f7694de-9687-4510-bb5c-ff359b78b2ec,f5b98ebb-1734-4588-996f-1f7dfbc5f545,2012-02-27 10:55:00+00:00 00:00:00+00:00,rogers,,,1.0,"If the estimated cost of this Project is less than $100,000, insert the following subsection.  Also update indexes and table of contents.


5.  WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5. Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.  The Guarantee Bond as stipulated under Article 4.1.3 Guarantee Bond is still required for this Project.","If the estimated cost of this Project is less than $100,000, insert the following subsection.  Also update indexes and table of contents.


5.  WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5. Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.  The Guarantee Bond as stipulated under Article 4.1.3 Guarantee Bond is still required for this Project.",0,6,6,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2012-02-27,10:55:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Potential Change, Level 4: Add"
6f7694de-9687-4510-bb5c-ff359b78b2ec,f5b98ebb-1734-4588-996f-1f7dfbc5f545,2012-02-27 10:55:00+00:00 00:00:00+00:00,rogers,,,1.0,"If the estimated cost of this Project is less than $100,000, insert the following subsection.  Also update indexes and table of contents.


5.  WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5. Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.  The Guarantee Bond as stipulated under Article 4.1.3 Guarantee Bond is still required for this Project.","If the estimated cost of this Project is less than $100,000, insert the following subsection.",1,0,6,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2012-02-27,10:55:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Potential Change, Level 4: Add"
6f7694de-9687-4510-bb5c-ff359b78b2ec,f5b98ebb-1734-4588-996f-1f7dfbc5f545,2012-02-27 10:55:00+00:00 00:00:00+00:00,rogers,,,1.0,"If the estimated cost of this Project is less than $100,000, insert the following subsection.  Also update indexes and table of contents.


5.  WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5. Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.  The Guarantee Bond as stipulated under Article 4.1.3 Guarantee Bond is still required for this Project.","Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.",1,4,6,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,REFERENCE,POTENTIAL_CHANGE,,2012-02-27,10:55:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Potential Change, Level 4: Add"
6f7694de-9687-4510-bb5c-ff359b78b2ec,f5b98ebb-1734-4588-996f-1f7dfbc5f545,2012-02-27 10:55:00+00:00 00:00:00+00:00,rogers,,,1.0,"If the estimated cost of this Project is less than $100,000, insert the following subsection.  Also update indexes and table of contents.


5.  WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5. Requirements for Bid Deposit on page IB-2, and under Subsection 4.1 Bonds 4.1.1 Bid Bonds and 4.1.2 Performance and Payment Bonds on page GC-19 are waived for this Project.  The Guarantee Bond as stipulated under Article 4.1.3 Guarantee Bond is still required for this Project.","WAIVER OF BONDING REQUIREMENTS

The bonding requirements set forth in the Standard Construction Contract Documents Subsection 5.",1,3,6,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,REFERENCE,POTENTIAL_CHANGE,,2012-02-27,10:55:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Potential Change, Level 4: Add"
7585f440-9336-401d-8a59-b9029d4c5b63,f5b8872f-76e9-4fdf-aa56-faeac2d7fbf5,2019-04-11 14:23:00+00:00 00:00:00+00:00,Helen Hecht,"(1) For a member incorporated in the United States and included in a consolidated federal corporate income tax return or filing a separate federal corporate income tax return, the member’s income or loss to be included in calculating the combined group’s apportionable net income  is determined as follows:",is determined as follows:,1.0,"Because this is a complicated subsection, it was divided up into sub-paragraphs and the deleted language below is incorporated into these sub-paragraphs.","Because this is a complicated subsection, it was divided up into sub-paragraphs and the deleted language below is incorporated into these sub-paragraphs.",0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,1.0,KEEP,MODIFICATION,EXECUTION,DONE,,,2019-04-11,14:23:00,"Level 0: Modification, Level 1: Execution, Level 2: Format, Level 3: Not Potential Change, Level 4: Change"
a8db0546-9ac7-4dfb-824f-9c2ae19c7562,f5945fc0-c9cf-4aee-872a-1cdde115b584,2017-12-26 23:50:00+00:00 00:00:00+00:00,Grammarly,"Therefore, even if Islamic banks want to apply Mudharabah and Musyarakah in their financing activities, the profit earned may not be as significant as expected by the banks and customers. However, the two contracts can be used as risk mitigation tool for anticipating financial distress condition. Improving and developing financing risk management within the Islamic banks continuously by improving the quality of morals and capabilities of their human resources; applying business concepts containing Islamic values; sorting out and selecting potential business partners; as well as the cooperation and ability of the Islamic bank officials and supervisors of Islamic banks. Sharia regulators understand the meaning and purpose of Mudharabah and Musyarakah contracts as sharia principles.",,1.0,Inserted: nific,Inserted: nific,0,0,1,0,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,EXECUTION,DONE,,,2017-12-26,23:50:00,"Level 0: Modification, Level 1: Execution, Level 2: Content, Level 3: Not Potential Change, Level 4: Add"
1feb4c04-162b-4c48-99c6-418973cc1df5,f5810193-2b91-41e7-8754-8e98f78b09c2,2013-10-24 18:11:00+00:00 00:00:00+00:00,Elisabetta Ronchieri in Concu,Results achieved during the first 6 months,Results achieved during the first 6 months,1.0,Verify the tense,Verify the tense,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,CHANGE,2013-10-24,18:11:00,"Level 0: Information Exchange, Level 1: Requested, Level 2: Requesting Confirmation, Level 3: Potential Change, Level 4: Change"
72a4ebdf-d943-4495-9ad1-23c9c028ce48,f577cdf9-ec47-47b6-b9ed-dd9da1834459,2016-11-28 16:29:00+00:00 00:00:00+00:00,MOCOPA RA,AS WITNESS the hands of the duly authorised representatives of the parties hereto the day and year first above written [New Party],[New Party],1.0,Please insert Company Name,Please insert Company Name,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2016-11-28,16:29:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Explicit, Level 4: Add"
a8db0546-9ac7-4dfb-824f-9c2ae19c7562,f55eca6e-979b-45fd-8283-03387d2d0642,2017-12-26 23:50:00+00:00 00:00:00+00:00,Grammarly,"The term financial distress (Chen, Weston, & Altman, 1995; Glaessner & Mas, 1995; Supardi & Mastuti, 2003) is defined as bankruptcy or economic distress, which means the company loses money or income which results in the failure to cover its own cost because the profit rate is less than the cost of its capital. The failure occurs when the company's cash flow is far below the expected cash flow or the return on investment is less than the cost of the company's capital spent on an investment; the second term is Financial Distress, which means the difficulty to cover fund of corporate liabilities or liquidity difficulties that begin with mild problem up to more serious challenges, i.e. if the debt is greater than the asset. The definitive definition of financial distress is still difficult to formulate up to date, but it is understood as a mild to the severe difficulty faced by banks.",,1.0,Inserted: the,Inserted: the,0,0,1,0,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,EXECUTION,DONE,,,2017-12-26,23:50:00,"Level 0: Modification, Level 1: Execution, Level 2: Content, Level 3: Not Potential Change, Level 4: Add"
f87d5360-503f-46ed-9a2c-e4c753bf46ae,f52b631e-6177-476f-ad5e-1db3d3952af3,2013-08-02 11:44:00+00:00 00:00:00+00:00,CGuardino,"In this article, the authors talks about women who have been sexually abused and how they coped with abuse during adulthood. They used a sample of 192 women and determined that with or not their coping lead to psychological distress. The researchers reported that XX% of women use “disengagement”, a method of coping with sexual abuse, to deal with stress caused by childhood abuse. In this particular study they used the disengagement method of coping and found out that that’s what these women used to deal with stressed caused by having been abused.",that that’s,1.0,Try not to use the same words back to back.,Try not to use the same words back to back.,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,POTENTIAL_CHANGE,,2013-08-02,11:44:00,"Level 0: Modification, Level 1: Requested, Level 2: Format, Level 3: Potential Change, Level 4: Change"
8d32ba53-0075-44fd-ba3c-40bfa1eaca43,f4a80359-cf5a-4916-8fdc-69928238ab0f,2009-11-19 11:15:00+00:00 00:00:00+00:00,marai,"We are absolutely delighted to have with us this morning, by teleconference from Vancouver, Professor Benedikt Fischer from Simon Fraser University; Professor Neil Boyd, also from Simon Fraser University; and Dr. Thomas Kerr, from the B.C. Centre for Excellence in HIV/AIDS.",B.C. Centre for Excellence in HIV/AIDS,1.0,"Although the agenda indicates ""BC"" with no periods, the proper name is in fact:
http://www.cfenet.ubc.ca/","Although the agenda indicates ""BC"" with no periods, the proper name is in fact:
http://www.cfenet.ubc.ca/",0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,REFERENCE,POTENTIAL_CHANGE,,2009-11-19,11:15:00,"Level 0: Information Exchange, Level 1: Feedback, Level 2: Content, Level 3: Potential Change, Level 4: Change"
263f4940-d900-4399-b486-dcce3274630c,f4975492-914a-4a60-922e-0ffa62735b30,2016-02-26 15:13:00+00:00 00:00:00+00:00,İTÜ,,,1.0,"If there is not a co-advisor, that line is deleted.","If there is not a co-advisor, that line is deleted.",0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,DELETE,2016-02-26,15:13:00,"Level 0: Modification, Level 1: Provided, Level 2: Content, Level 3: Potential Change, Level 4: Delete"
56950ea9-5c7c-4517-8429-57f1455d69b2,f490dfe0-ae94-4d16-bcb4-5f6b69d34c6d,2013-05-09 22:19:00+00:00 00:00:00+00:00,"Falk, Jeremy",The Boise Area Sheep Producers Association holds its meeting at 8:45 am.,am,1.0,a.m.,a.m.,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,OTHER,,,,,2013-05-09,22:19:00,"Level 0: Modification, Level 1: Execution, Level 2: Format, Level 3: Not Potential Change, Level 4: Change (This implies changing from ""AM"" or a 24-hour format.)"
f5208894-9572-4cb8-b023-00b3c03cee89,f45797bb-2ce1-4f38-8264-cfb0fc17b2cd,2016-03-09 10:15:00+00:00 00:00:00+00:00,Alannah Kittle,2.16. Is the state public health agency engaged in the process of establishing a Health Insurance Exchange?,Exchange,1.0,Questions “Yes” options are more specific than 2012 version,Questions “Yes” options are more specific than 2012 version,0,0,1,1,0,0,0,0,0,0,en,0,0,0.0,0.0,0.0,KEEP,SOCIAL COMMUNICATION,FEEDBACK,THREAD,NOT_POTENTIAL_CHANGE,,2016-03-09,10:15:00,"Level 0: Information Exchange, Level 1: Provided, Level 2: Content, Level 3: Not Potential Change, Level 4: None"
598934d0-1dce-4279-a7fa-e49dc2939f03,f42996f6-d256-495c-9faa-74c79c8dd18c,2017-07-21 12:22:00+00:00 00:00:00+00:00,I203,"Flavell, Helen (2004), ‘Writing-between: Australian and Canadian ficto-criticism’, Ph.D. thesis, Murdoch University.",University,1.0,AQ: Please provide publisher location for reference 'Flavell (2004)'.,AQ: Please provide publisher location for reference 'Flavell (2004)'.,0,0,1,1,0,1,0,0,1,0,en,0,0,1.0,0.0,0.0,REPLY,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2017-07-21,12:22:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
598934d0-1dce-4279-a7fa-e49dc2939f03,f42996f6-d256-495c-9faa-74c79c8dd18c,2017-08-21 16:14:00+00:00 00:00:00+00:00,"Thompson ,Susannah","Flavell, Helen (2004), ‘Writing-between: Australian and Canadian ficto-criticism’, Ph.D. thesis, Murdoch University.",University,1.0,"Perth, Australia","Perth, Australia",0,0,1,1,0,1,1,1,1,0,en,0,0,1.0,0.0,0.0,KEEP,SOCIAL COMMUNICATION,ACKNOWLEDGMENT,,,,2017-08-21,16:14:00,"Level 0: Information Exchange, Level 1: Provided, Level 2: Content, Level 3: Not Potential Change, Level 4: None"
1bd825eb-6598-4427-b7c0-9afaa545617a,f41b6356-ba64-49e3-b24f-ee52fa3f4496,2017-03-17 09:51:00+00:00 00:00:00+00:00,Lake County SMC,"/   	Using the following table, provide a list of the construction projects owned by your MS4 that, during Year 14, disturbed or will disturb one or more acres of land or are part of a larger common plan of development that will ultimately disturb one or more acres of land (i.e., projects requiring coverage under IEPA’s General NPDES Permit No. ILR10).","Using the following table, provide a list of the construction projects owned by your MS4 that, during Year 14, disturbed or will disturb one or more acres of land or are part of a larger common plan of development that will ultimately disturb one or more acres of land (i.e., projects requiring coverage under IEPA’s General NPDES Permit No. ILR10).",3.0,Delete prior to submitting your report to IEPA.,Delete prior to submitting your report to IEPA.,0,0,1,1,0,0,0,0,0,0,en,0,0,0.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,DELETE,2017-03-17,09:51:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Explicit, Level 4: Delete"
a8db0546-9ac7-4dfb-824f-9c2ae19c7562,f401a9ee-870b-4473-9f9d-d5620aa7530c,2017-12-26 23:50:00+00:00 00:00:00+00:00,Grammarly,"The weaknesses occur in risk management of Islamic bank financing can be seen when distributing funds to the community in the form of funding (working capital or capital purchase of goods). Generally, in the viewpoint of Islamic banks, the risk of financing can be understood as a risk of failure or inability of the customer (entrepreneurs) to return the loan/financing they have received from the bank is based on the given period. If this problem does not address or resolve, it can continuously affect the financial health of Islamic banks, resulting in financial distress and bankruptcy to the banks.",received from the bank is,1.0,Deleted:n,Deleted:n,0,0,1,0,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,EXECUTION,DONE,,,2017-12-26,23:50:00,"Level 0: Modification, Level 1: Execution, Level 2: Content, Level 3: Not Potential Change, Level 4: Delete"
ccef96b7-ae00-44c1-97da-ba39c0cb517d,f3fe7a20-f67f-46b7-a077-32b1a8999e82,2013-04-26 14:14:00+00:00 00:00:00+00:00,Author,..............................................................,..............................................................,1.0,Insert name of the beneficiary eg Government Department,Insert name of the beneficiary eg Government Department,0,0,1,1,0,0,0,0,0,0,,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2013-04-26,14:14:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Explicit, Level 4: Add"
5d04447a-6068-430d-9193-05e4743cbf58,f3f994e9-a410-4b85-bd74-b420df86e631,2012-08-06 11:10:00+00:00 00:00:00+00:00,COMMENT,"The City will pay the Contractor for the total number of each of the units of work in the attached schedule completed, at the UNIT PRICES stated in the Proposal, adjusted by any changes as provided in Section 10.2 of the General Terms and Conditions.  Bid alternates included in this Agreement are Bid Alternate 1 thru [ENUMERATE].",,1.0,Add appropriate BID ALTERNATE end number.,Add appropriate BID ALTERNATE end number.,0,0,1,0,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,ADD,2012-08-06,11:10:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Explicit, Level 4: Add"
afb39abc-6293-4ad1-86bc-7d4957272188,f3eaeb8c-9771-4263-af1b-fa99e8e8944f,2019-04-14 13:53:00+00:00 00:00:00+00:00,Janice Conway-Klaassen,"X. Patient Safety and Testing
",X. Patient Safety and Testing,2.0,Cross Check with General Document,Cross Check with General Document,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,REQUESTED,ASKING_DETAILS,POTENTIAL_CHANGE,,2019-04-14,13:53:00,"Level 0: Information Exchange, Level 1: Requested, Level 2: Requesting Confirmation, Level 3: Not Explicit, Level 4: None"
8448f935-316d-4a5c-8bc7-43a8b4260f42,f3dd0d5a-80d3-4ff1-a20d-059033b19326,2011-01-10 16:54:00+00:00 00:00:00+00:00,Ben Smith Lea,"[Role]. [Presentation Type]. [Title]. [Host], [City], [province/State], [Country]. Presenter(s): [Presenters]. [Rest of Citation]. ([Presentation by Trainee])Teaching Evaluation Score: [Teaching Evaluation Score]Evaluation Details: [Evaluation Details]
",[Presentation by Trainee]),1.0,If presentation is by Trainee print “Presentation by Trainee”,If presentation is by Trainee print “Presentation by Trainee”,0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,POTENTIAL_CHANGE,,2011-01-10,16:54:00,"Level 0: Modification, Level 1: Requested, Level 2: Content, Level 3: Potential Change, Level 4: Add"
1e7ce1fe-4303-4d19-a167-7d2d50de44a4,f3dc9719-22c7-4d13-9264-e09a19bd44e7,2009-11-04 23:16:00+00:00 00:00:00+00:00,D. C. Toedt,Certain rights and obligations will survive termination or expiration. [TRMNSURV],survive,1.0,"*   Drafters should be careful about what rights and obligations would survive termination – see Night of the Living Dead Contracts by Jeff Gordon, author of LicensingLawHandbook.com.","*   Drafters should be careful about what rights and obligations would survive termination – see Night of the Living Dead Contracts by Jeff Gordon, author of LicensingLawHandbook.com.",0,0,1,0,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,REFERENCE,POTENTIAL_CHANGE,,2009-11-04,23:16:00,"Level 0: Information Exchange, Level 1: Provided, Level 2: Reference, Level 3: Potential Change, Level 4: None (While it highlights a point to be careful about, it doesn't explicitly request a document change. The reference is provided for informational purposes to aid careful drafting.)"
22a7c152-e35b-46b1-9f4d-02d252349a44,f3d2b94e-5de2-438f-a5cb-9e7445f3ce3c,2015-12-02 09:07:00+00:00 00:00:00+00:00,Rebecca Hoster,"The combined force of Wilbur’s vivid imagery, excellent diction, and logical structure give the reader a strong sense of empathy with the poem’s speaker. Beginning with his careless sighting of the toad and ending with his mourning, “Death of a Toad” serves as a reminder of the lack of appreciation that people often exhibit when it comes to the creatures less intelligent than we.",excellent diction,1.0,"This phrase does not mean much—“vivid imagery” is a useful (although pedestrian) description, but “excellent diction” is not.","This phrase does not mean much—“vivid imagery” is a useful (although pedestrian) description, but “excellent diction” is not.",0,0,1,1,0,0,0,0,0,0,en,0,0,1.0,0.0,0.0,KEEP,MODIFICATION,REQUESTED,CONTENT,EXPLICIT,DELETE,2015-12-02,09:07:00,"Level 0: Information Exchange, Level 1: Feedback, Level 2: Content, Level 3: Potential Change, Level 4: Change (The comment implies that the phrasing should be changed as it's not meaningful.)"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.",The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists.,1,9,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,NOT_POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add (The comment is requesting the addition of justifications and details regarding the number of subjects in the study.)"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.",The number of subjects is usually determined by the primary objective of the trial.,1,3,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.",There are many formulas to calculate the size of the study population.,1,5,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.","If the sample size is determined on some other basis, then this should be made clear and justified.",1,4,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,NOT_POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.","In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.",1,7,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,NOT_POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
a2c9bdb2-a869-44c1-b041-14b20ad8b7d3,f39d184e-29fe-4483-9366-ce7895d3419a,2015-10-12 13:43:00+00:00 00:00:00+00:00,CCMO,Sample size calculation,calculation,1.0,"The number of subjects required for the study should be justified. 

The number of subjects should always be large enough to provide a reliable answer to questions addressed. Also the size of detectable differences should be of clinical relevance.

The number of subjects is usually determined by the primary objective of the trial. If the sample size is determined on some other basis, then this should be made clear and justified. 

There are many formulas to calculate the size of the study population. It should be clear which method is used and the reasons why this method has been chosen. 

In case of multiple primary objectives, eg evaluation of multiple endpoints, each objective should have its own power calculation and in each of these the multiplicity corrected alpha, if needed, should be taken into account.


Also, the calculation itself should be given with a predefined p-value (usually 5%) and power. 
The power of the study is the probability that the study will have a significant (positive) result – provided a positive effect exists. Ask advice from a statistician to help you with this matter.","Also, the calculation itself should be given with a predefined p-value (usually 5%) and power.",1,8,11,0,0,0,0,0,0,0,ro,0,0,1.0,0.0,0.0,KEEP,INFORMATION EXCHANGE,PROVIDED,CONTEXT,NOT_POTENTIAL_CHANGE,,2015-10-12,13:43:00,"Level 0: Modification, Level 1: Requested, Level 2: Asking Details, Level 3: Explicit, Level 4: Add"
